"Año Convocatoria",Titulo
2012,"Efecto de la infección con Helicobacter pylori sobre los niveles plasmáticos de los neuropéptidos que regulan el apetito y la saciedad: Grelina, Leptina y Obestatina; en niños escolares con desmedro, sobrepeso y obesidad"
2012,"DESARROLLO DE UN SISTEMA DE CIRUGÍA ASISTIDA POR COMPUTADORA PARA LA RESECCIÓN DE NEOPLASIAS INTRACRANEALES"
2012,"EFECTOS DE UN ESTUDIO DE INTERVENCIÓN CON METFORMINA  Y ACIDO LINOLEICO CONJUGADO SOBRE LOS NIVELES SERICOS Y EXPRESION EN TEJIDO ADIPOSO DE CITOCINAS INFLAMATORIAS EN PACIENTES PEDIATRICOS CON OBESIDAD"
2012,"Estudio de predictores de sarcopenia temprana, funcionalidad y riesgo de caídas en adultos mayores, mediante  análisis molecular, bioquímico y biofísico de factores asociados pérdida muscular"
2012,"Determinación y caracterización de medidas relativas y absolutas para campos pequeños de radiación."
2012,"Identificación y análisis funcional de variantes polimórficas en la secuencia codificante del gen MECP2 en pacientes obesos con riesgo de trastorno alimentario."
2012,"Protección contra enfermedades prevenibles por vacunas en uso y factores epidemiológicos  de susceptibilidad  en niños, adolescentes y adultos a partir del análisis  de la ENSANUT 2011."
2012,"Identificación de aislados patógenos de Blastocystis sp productores de alteraciones gastrointestinales: estudio de casos y controles"
2012,"e-TOX TELEMEDICINA PARA EL MANEJO COMUNITARIO DE LOS RIESGOS EN SALUD AMBIENTAL. ATENCIÓN A  ZONAS VULNERABLES"
2012,"Determinantes motores, no motores y genéticos de la progresión y complicaciones de la Enfermedad de Parkinson: Estudio de cohorte multicéntrica en población mexicana"
2012,"Cambios en la conectividad cerebral durante el estado de reposo  en el desarrollo infantil"
2012,"La Hemofiltración en Terapia de Reemplazo Renal Continua como terapia de soporte para disminuir mediadores inflamatorios en pacientes con sépsis aguda"
2012,"Evaluación del efecto inmunomodulador de la suplementación con zinc en la evolución clínica de niños con neumonía"
2012,"CARACTERIZACIÓN DE ALTERACIONES CITOGENÉTICAS Y MOLECULARES EN PACIENTES CON MOSAICISMO PIGMENTARIO"
2012,"Cuantificación in vivo de GABA y Glutamato en pacientes con primer episodio de esquizofrenia: estudio longitudinal con espectroscopia por resonancia magnética"
2012,"Determinación de células madre carcinogénicas, diferenciación celular espontánea y expresión de enzimas proteolíticas, relacionados con la topografía tumoral y el pronóstico en pacientes con Glioblastoma Multiforme"
2012,"Nueva Metodología de aislamiento de Mycobacterium tuberculosis en muestras clínicas basada en la combinación de crecimiento in vitro en fases líquida y sólida"
2012,"Comparación de la administración de exenatide en 3 horarios diferentes de ingesta de alimento, sobre la variabilidad y control glucémicos, en pacientes con diabetes mellitus tipo 2 y falla a metformina"
2012,"Desarrollo de un programa de telefonía celular para mejorar la retención y adherencia de pacientes de VIH SIDA en la Ciudad de México"
2012,"Análisis de los polimorfismos del gen del receptor P2RX7 en  Diabetes Mellitus Tipo 2"
2012,"Detección de la proteína PurK1, un marcador epidemiológico en aislados de Enterococcus faecium resistentes a vancomicina en el Hospital Infantil de México Federico Gómez"
2012,"PREACONDICIONAMIENTO  ISQUEMICO REMOTO EN TRASPLANTE RENAL Y HEPATICO  PARA MEJORAR LA VIABILIDAD DE LOS INJERTOS"
2012,"DESARROLLO DE UN MODELO DE ATENCIÓN A LA SALUD MENTAL DE MIGRANTES INDÍGENAS DE LA ZONA METROPOLITANA DE GUADALAJARA."
2012,"Evaluación de hongos entomopatógenos en conjunto con insecticidas químicos como una estrategia de control integrado de Aedes aegypti, vector del dengue en México"
2012,"Caracterización fenotípica y molecular de la resistencia a amoxicilina, alaritromicina y metronidazol, y su relación con cagA, vacA, iceA y babA2, en cepas de Helicobacter pylori aisladas de pacientes con gastritis, ulcera y cáncer gástrico en Guerrero"
2012,"Expansión aberrante de células T CD4+NKG2D+ con fenotipo supresor en pacientes con carcinoma invasor del cuello uterino"
2012,"PARTICIPACIÓN DE LOS GENES DE LA HOMEOSTASIS DEL COLESTEROL EN LA PROGRESIÓN DE ESTEATOSIS A ESTEATOHEPATITIS NO ALCOHÓLICA EN SUJETOS OBESOS"
2012,"Susceptibilidad a infecciones micobacterianas y otras infecciones asociadas, en pacientes con inmunodeficiencia primaria por defectos genéticos relacionados con la producción o respuesta a Interferón gamma"
2012,"PARTICIPACIÓN DE POLIMORFISMOS DE LOS GENES DEL SISTEMA RENINA-ANGIOTENSINA EN LA SUSCEPTIBILIDAD AL DESARROLLO DE RESTENOSIS DESPUÉS DEL IMPLANTE DE STENTS CORONARIOS. CORRELACIÓN CON VARIABLES CLÍNICAS Y ANGIOGRÁFICAS."
2012,"EFECTO DE LA PROTEÍNA WNT7a SOBRE LA PROLIFERACIÓN DE CÉLULAS DERIVADAS DE PACIENTES CON LEUCEMIA LINFOBLÁSTICA AGUDA"
2012,"EFICACIA DE 5-METIL-1-FENIL-2-(1H)-PIRIDONA EN EL TRATAMIENTO DE PACIENTES CON PIE DIABETICO"
2012,"MODULADORES DEL RECEPTOR NUCLEAR DE ESTROGENOS Y PRONOSTICO DE PACIENTES CON CANCER DE MAMA"
2012,"Evaluación de riesgos en la salud humana de Todos Santos, BCS, por ingestión de aguas contaminadas por plaguicidas organoclorados y metales pesados"
2012,"IDENTIFICACION DE LAS BASES MOLECULARES Y DE LA FRECUENCIA DE HETEROCIGOTOS PARA UNA FORMA AUTOSÓMICA RECESIVA DE DISTROFIA MUSCULAR EN UNA POBLACION ENDOGÁMICA DEL ESTADO DE TLAXCALA."
2012,"Problemas de salud mental y factores asociados, en personas deportadas a través de la frontera internacional en Baja California"
2012,"Estudio para determinar el uso de la fragilidad como un indicador temprano de discapacidad en _x000D_
adultos mayores rurales en México"
2013,"EVALUACIÓN ENTOMO-EPIDEMIOLÓGICA DE UN BIOCONTROL DEL DENGUE: LIBERACIONES DE MACHOS DE AEDES AEGYPTI PARA DISEMINAR VÍA CÓPULA, CONIDIAS DE METARHIZIUM ANISOPLIAE A LAS HEMBRAS Y REDUCIR SUS POBLACIONES Y TRANSMISIÓN VIRAL EN REYNOSA, TAMAULIPAS."
2013,"DETECCIÓN DE METÁSTASIS ÓSEAS MEDIANTE SECUENCIA DE DIFUSIÓN OBTENIDA POR RESONANCIA MAGNÉTICA"
2013,"OBESIDAD, SARCOPENIA Y FRAGILIDAD EN ADULTOS MAYORES DERECHOHABIENTES DEL IMSS DE LAS DELEGACIONES SUR Y NORTE DE LA CIUDAD DE MÉXICO"
2013,"PROGRAMA DE PREPARACION PSICOLOGICA PARA PROCEDIMIENTOS INVASIVOS EN CARDIOPATIA ISQUEMICA"
2013,"ESTUDIO DE LOS MECANISMOS CELULARES DE ACTIVACIÓN EN REACCIONES AUTOINMUNES INDUCIDAS POR FÁRMACOS"
2013,"EXTRACCIÓN, CONSERVACIÓN E IMPLANTE DE MEMBRANA AMNIÓTICA HUMANA PARA LA RECONSTRUCCIÓN Y TRATAMIENTO DE DIFERENTES PATOLOGÍAS EN LA SUPERFICIE OCULAR."
2013,"ANÁLISIS DE VARIABILIDAD GENÓMICA Y COMPONENTES ANCESTRALES EN PACIENTES MEXICANOS CON ESCLEROSIS MÚLTIPLE COMO ESTRATEGIA PARA IDENTIFICAR GENES CANDIDATOS FUNCIONALES."
2013,"DESARROLLO DE UNA VACUNA CONTRA SALMONELLAS NO TIFOÍDICAS UTILIZANDO PORINAS DE SALMONELLA TYPHIMURIUM"
2013,"BÚSQUEDA DE AGREGADOS DE PROTEINAS TAU, SINUCLEÍNA Y TDP 43  EN PIEL DE PACIENTES CON ENFERMEDADES NEURODEGENERATIVAS"
2013,"ANÁLISIS DE VARIABILIDAD GÉNICA Y EXPRESIÓN DEL TRANSPORTADOR ABCG2 EN PACIENTES MEXICANOS CON CÁNCER DE PRÓSTATA."
2013,"ANTENA MICROCOAXIAL DE 2.45 GHZ PARA EL TRATAMIENTO MÍNIMAMENTE INVASIVO DE CÁNCER DE MAMA"
2013,"EVALUACIÓN Y ACCIONES DE CONTINUIDAD DE UNA ESTRATEGIA INTEGRAL DE INTERVENCIÓN COMUNITARIA EN SALUD AMBIENTAL EN ALPUYECA, MORELOS."
2013,"DIAGNÓSTICO DE INFECCIÓN ADQUIRIDA EN EL HOSPITAL CON EL MARCADOR MOLECULAR V1-V3 DEL GEN 16S RDNA: TRASCENDENCIA Y UTILIDAD CUANDO EL CULTIVO RESULTA NEGATIVO."
2013,"MODELO DE PREVENCIÓN DE RIESGOS Y DAÑOS A LA SALUD PARA DIABETES E HIPERTENSIÓN EN EL MARCO DE LA COBERTURA UNIVERSAL EFECTIVA."
2013,"OBTENCIÓN DE UN BIOMATERIAL COMPUESTO ORGÁNICO-INORGANICO CON POROSIDAD CONTROLADA PARA SU APLICACIÓN EN MEDICINA."
2013,"DESARROLLO Y VALIDACIÓN DE FIRMA DE PERFILES DE EXPRESIÓN GÉNICA DE PREDICCIÓN DE METÁSTASIS A SISTEMA NERVIOSO CENTRAL EN PACIENTES CON CÁNCER DE MAMA TRIPLE NEGATIVO."
2013,"GENERACIÓN DE CÉLULAS NEURALES A PARTIR DE CÉLULAS REPROGRAMADAS DE PACIENTES CON ALZHEIMER E INVESTIGACIÓN DE CAMBIOS ASOCIADOS CON LA ENFERMEDAD CON FINES DE DIAGNOSTICO."
2013,"ESTUDIO FARMACOGENÉTICO DE POTENCIALES BIOMARCADORES SOBRE LA RESPUESTA AL PACLITAXEL EN PACIENTES MEXICANAS CON CÁNCER DE MAMA"
2013,"PERFILES DE EXPRESIÓN DE MICRORNAS EN PLASMA Y TEJIDO DE PACIENTES CON RETINOBLASTOMA, BÚSQUEDA Y VALIDACIÓN DE BIOMARCADORES NO INVASIVOS DE DIAGNÓSTICO EN CÁNCER"
2013,"EVALUACIÓN DE LAS POSIBILIDADES DE LA ESTIMULACIÓN VAGAL EN EL CONTROL DE LA NEUROINFLAMACIÓN"
2013,"ESCANEO DE ALTA DENSIDAD PARA LA BÚSQUEDA DE MARCADORES GENÉTICOS ASOCIADOS A OBESIDAD INFANTIL"
2013,"ANÁLISIS DE LA CONECTIVIDAD FUNCIONAL CON RESONANCIA MAGNETICA: UNA ALTERNATIVA PARA MEJORAR EL TRATAMIENTO DEL CEREBRO ADICTO."
2013,"APARATO PARA RADIOTERAPIA GUIADA POR IMÁGENES EN PRESENCIA DE UN AGENTE DE CONTRASTE"
2013,"EVALUACIÓN DEL FACTOR DE TRANSCRIPCIÓN NRF2 COMO POSIBLE BLANCO TERAPÉUTICO EN PACIENTES CON DIABETES MELLITUS TIPO 2  Y SU ASOCIACIÓN CON POLIMORFISMOS EN LA REGIÓN PROMOTORA."
2013,"DISEÑO Y EVALUACIÓN DE UNA HERRAMIENTA INTERACTIVA PARA LA CESACIÓN DEL TABAQUISMO EN MÉXICO"
2013,"IDENTIFICACIÓN DE PATRONES DE RIESGO GENÉTICO-AMBIENTAL ASOCIADOS AL MIELOMENINGOCELE EN FAMILIAS MEXICANAS MESTIZAS"
2013,"TELE-REHABILITACIÓN DE MIEMBRO SUPERIOR UTILIZANDO DISPOSITIVOS HAPTICOS Y KINECT"
2013,"DISEÑO DE UN PANEL DE BIOMARCADORES PARA LA DETECCIÓN TEMPRANA DE CÁNCER CÉRVICOUTERINO A PARTIR DE UNA SOLA TOMA DE MUESTRA."
2013,"DESARROLLO Y EVALUACIÓN DE UN NUEVO DISPOSITIVO DE AVANCE MANDIBULAR COMO TRATAMIENTO TERAPEÚTICO PARA PACIENTES CON SAOS Y RONQUIDO SECUNDARIO A  OBSTRUCCIÓN EN BASE DE LENGUA."
2013,"DESARROLLO DE UN EQUIPO ELECTRÓNICO DE AYUDA MÉDICA PARA LA DETECCIÓN TEMPRANA DE LAS COMPLICACIONES DE LA ISQUEMIA EN EL PIE DEL PACIENTE DIABÉTICO."
2013,"IMPLEMENTACIÓN DEL PROGRAMA DE PLANIFICACIÓN FAMILIAR: UN ANÁLISIS DE GOBERNANZA DESDE EL ENFOQUE DE REDES SOCIALES"
2013,"PREVENCIÓN DE LA  HIPO/HIPER OXIGENACIÓN  NEONATAL  MEDIANTE UN SISTEMA ELECTRÓNICO  DE ESTABILIZACIÓN Y CONTROL  AUTOMÁTICO DE LA SATURACIÓN DE OXÍGENO, BASADO EN  UN MODELO  MATEMÁTICO DE LA HOMEOSTASIS RESPIRATORIA  DEL RECIÉN NACIDO."
2013,"EFECTIVIDAD DE LA C.P.A.P NASAL SOBRE LA DISFUNCIÓN MIOCÁRDICA Y EL CONTROL GLUCÉMICO EN PACIENTES CON DIABETES MELLITUS TIPO 2, OBESIDAD Y SÍNDROME DE APNEA OBSTRUCTIVA DEL SUEÑO"
2013,"VALIDACIÓN DE UN ENSAYO DE ACTIVIDAD BACTERICIDA EN SANGRE TOTAL CONTRA MYCOBACTERIUM TUBERCULOSIS EN SUJETOS CON DIABETES MELLITUS TIPO 2 Y DESCONTROL METABOLICO"
2013,"ESTRATEGIA DIETARIA PARA REDUCIR EL ESTADO PROINFLAMATORIO Y LA OBESIDAD: MODIFICACIÓN DE LA MICROBIOTA INTESTINAL"
2013,"ESTUDIO DE GENES KIR 2DL2 / 2DL3 / 2DS2 COMO MARCADORES GENÉTICOS, Y DE LOS GENES DE SUS LIGANDOS HLA,  EN LA RESPUESTA AL TRATAMIENTO CON DROGAS MODIFICADORAS DE LA ENFERMEDAD EN ARTRITIS REUMATOIDE"
2013,"DESARROLLO Y APLICACIÓN DE UN SUSTITUTO BIOLÓGICO DERMO-EPIDÉRMICO PARA EL TRATAMIENTO DE PACIENTES CON QUEMADURAS DE TERCER GRADO"
2013,"EFECTOS DE LA ENTREVISTA MOTIVACIONAL SOBRE LA ADHERENCIA AL TRATAMIENTO Y CALIDAD DE VIDA EN PACIENTES CON DIABETES MELLITUS TIPO 2"
2013,"CAUSAS DE MUERTE SÚBITA INFANTIL Y EN LA EDAD PEDIÁTRICA, PATRONES DE HERENCIA Y GENES INVOLUCRADOS."
2013,"MARCADORES DE INFLAMACIÓN SISTÉMICA CRÓNICA Y POLIMORFISMOS GENÉTICOS ASOCIADOS A CAMBIOS EN LA FUNCIÓN RENAL Y EN LA RETINA EN PERSONAS CON INTOLERANCIA A LA GLUCOSA Y DIABETES TIPO 2"
2013,"PERFIL DE EXPRESIÓN DE MIRNAS Y CITOCINAS ASOCIADOS CON LA INFLAMACIÓN EN NIÑOS Y ADULTOS CON INFECCIONES RESPIRATORIAS AGUDAS COMO BIOMARCADORES DE GRAVEDAD"
2013,"COMPONENTES DEL SÍNDROME METABÓLICO, RIESGO CARDIOVASCULAR Y POLIMORFISMO DEL PAI-1 EN MUJERES POSMENOPÁUSICAS."
2013,"DESARROLLO DE MODELO DE FORMACIÓN TORACOSCÓPICA PARA ATRESIA ESOFÁGICA TIPO III EN CONEJO"
2013,"EXPRESIÓN DE MICRORNAS COMO MARCADORES PARA EL DIAGNÓSTICO TEMPRANO Y PRONÓSTICO DEL CÁNCER CERVICAL"
2013,"POLIMORFISMOS EN EL GEN DE VEGF Y SU RELACIÓN CON EL CÁNCER DE PRÓSTATA EN LA POBLACIÓN DEL OCCIDENTE DEL PAÍS"
2013,"EVALUACIÓN DE DIVERSAS VARIANTES GÉNICAS EN LOS GENES TLR4, TNFA, IL6 Y CD14 COMO POSIBLES MARCADORES DE SUSCEPTIBILIDAD EN EL DESARROLLO DE SEPSIS EN PACIENTES CON QUEMADURAS"
2013,"POLIMORFISMO GENÉTICO DE LA PARAOXONASA 1 (Q192R) Y SU ASOCIACIÓN CON MARCADORES DE RIESGO CARDIOVASCULAR EN MUJERES MEXICANAS EXPUESTAS A HIDROCARBUROS AROMÁTICOS POLICÍCLICOS."
2013,"TRANSPLANTE MENISCAL LATERAL Y MEDIAL EN DE PACIENTES SINTOMÁTICOS POR MENISCECTOMIA PREVIA CON ANÁLISIS INMUNOHISTOLÓGICO A UN AÑO DE SEGUIMIENTO. FASE 2."
2013,"EXPOSICIÓN PRENATAL A DISRUPTORES ENDOCRINOS Y EL RIESGO DE SOBREPESO, OBESIDAD Y PUBERTAD TEMPRANA EN POBLACIÓN ESCOLAR MEXICANA: UN ESTUDIO DE COHORTE"
2013,"EVALUACIÓN DE TÉCNICAS RÁPIDAS, NOVEDOSAS Y DE BAJO COSTO PARA LA DETECCIÓN BIDIRECCIONAL DE LA TUBERCULOSIS (TB) Y DE LA DIABETES MELLITUS TIPO 2 (DM) EN MÉXICO"
2013,"ESTUDIO PARA LA DETECCIÓN OPORTUNA Y TRATAMIENTO DE LOS COMPONENTES DEL SÍNDROME METABÓLICO EN ADULTOS DE COMUNIDADES MARGINALES; UNA INTERVENCIÓN COMUNITARIA SUSTENTABLE DE PREVENCIÓN Y CONTROL"
2013,"CARACTERIZACIÓN DE LA ACTIVIDAD FUNCIONAL DE STAT-3 EN PACIENTES CON SÍNDROME HIPER IGE, COMO MARCADOR PARA SU DETECCIÓN TEMPRANA."
2013,"CONTRIBUCIÓN DE LAS CÉLULAS TRONCALES  CANCEROSAS A LA QUIMIORESISTENCIA MEDIADA POR EL EJE P38-YY1-MDR EN LOS LINFOMAS  NO-HODGKIN PEDIÁTRICOS"
2013,"COMPARACIÓN DE LOS NIVELES CIRCULANTES DE IRISINA Y CAMBIOS EN TEJIDO ADIPOSO SUBCUTÁNEO ANTES Y DESPUÉS DEL  EJERCICIO EN SUJETOS CON DIFERENTES IMC"
2013,"ESTRATEGIA EDUCATIVA BASADA EN LA CONSTRUCCIÓN DE RESILIENCIA Y APRENDIZAJE COLABORATIVO PARA EL DESARROLLO DE CONDUCTAS ANTICONCEPTIVAS EN MUJERES VULNERABLES."
2013,"UN GRUPO DE GENES ESPECÍFICOS DE EMBARAZO Y SU EXPRESIÓN PROTEÍCA PROVEE NUEVOS MARCADORES PARA EL CÁNCER CERVICO UTERINO."
2013,"INMUNOGENICIDAD, SEGURIDAD Y COSTO EFECTIVIDAD DE LA RESPUESTA INMUNE A LA PRIMO-INMUNIZACIÓN CON DOS VACUNAS CONTRA SARAMPIÓN, RUBÉOLA Y PAROTIDITIS (SRP), APLICADAS POR AEROSOL O POR INYECCIÓN EN NIÑOS DE 1 AÑO DE EDAD"
2013,"EVALUACIÓN DE LOS FACTORES GENÉTICOS Y AMBIENTALES ASOCIADOS A LA ENFERMEDAD HEPÁTICA."
2013,"MODELO DE ATENCIÓN PARA LA PRESCRIPCIÓN DE SILLAS DE RUEDAS Y SISTEMAS DE POSICIONAMIENTO PARA PACIENTES CON DISCAPACIDAD"
2013,"DEPRESIÓN, ANSIEDAD Y SÍNTOMAS SOMÁTICOS EN EL PRIMER NIVEL DE ATENCIÓN: ESTUDIO DE CAMPO PARA LA CIE-11."
2013,"TERCERA ETAPA DE EVALUACIÓN DE LOS LINEAMIENTOS SOBRE CONSUMO DE ALIMENTOS Y BEBIDAS EN LAS ESCUELAS Y ENTORNO OBESIGÉNICO"
2013,"EVALUACIÓN DE LOS FACTORES GENÉTICOS QUE PREDISPONEN AL DESARROLLO DE LUPUS ERITEMATOSO SISTÉMICO EN NIÑOS Y ADULTOS EN POBLACIÓN MESTIZA MEXICANA"
2013,"CARACTERIZACIÓN MOLECULAR DE NOROVIRUS CIRCULANTES EN SONORA: AUXILIAR DIAGNOSTICO DE ENFERMEDADES INTESTINALES DE ETIOLOGIA DESCONOCIDA"
2013,"HIDROCARBUROS AROMÁTICOS POLICÍCLICOS COMO BIOMARCADORES DE RIESGO DE CÁNCER MAMARIO."
2013,"VALIDACIÓN DE GENES BIOMARCADORES DE RECURRENCIA EN PACIENTES MEXICANAS CON CÁNCER DE MAMA"
2013,"BIOMARCADORES SEROLÓGICOS -ESTRÓGENOS, FACTORES TREFOIL 1-3 Y GHRELINA- EN LA PROGRESIÓN DE GASTRITIS ATRÓFICA A ADENOCARCINOMA GÁSTRICO"
2013,"PAPEL DE LA ISOFORMA DNMT3B3DELTA5 EN LA INESTABILIDAD CROMOSÓMICA Y EL PRONÓSTICO CLÍNICO EN CÁNCER DE OVARIO."
2013,"PERFIL DE METILACIÓN EN DNA TUMORAL Y CIRCULANTE COMO BIOMARCADOR DE DIAGNOSTICO TEMPRANO Y PRONOSTICO, EN PACIENTES CON CÁNCER COLORRECTAL."
2013,"COMPARACION DEL ESTADO INFLAMATORIO ENTRE PACIENTES RECEPTORES DE TRASPLANTE RENAL CON INJERTO RENAL NO FUNCIONAL Y PACIENTES EN DIALISIS NO TRASPLANTADOS."
2013,"IMPLANTES DE HOMO-INJERTOS VALVULARES PARA ENFERMEDADES CARDIOVASCULARES"
2013,"ESTUDIO DE COSTOS ASOCIADOS A LA FRAGILIDAD EN ADULTOS MAYORES EN MÉXICO"
2013,"EVALUACIÓN DE ALTERNATIVAS DE TRIAGE EN MUJERES VPH POSITIVAS EN TLAXCALA: EL ESTUDIO FRIDA"
2013,"EPIDEMIOLOGÍA MOLECULAR, VIGILANCIA DE FARMACORRESISTENCIA Y EVOLUCIÓN DEL VIRUS DE INMUNODEFICIENCIA HUMANA EN LA REGIÓN MESOAMERICANA."
2013,"ASOCIACIÓN ENTRE POLIMORFISMOS DE GENES QUE CODIFICAN ENZIMAS RELACIONADAS CON EL GLUTATION Y EL RIESGO DE ISQUEMIA CEREBRAL EN POBLACIÓN MEXICANA"
2013,"UTILIDAD DE LA CURVA DE TOLERANCIA A LA GLUCOSA ORAL EN NIÑOS PARA PREDECIR DISFUNCIÓN ENDOTELIAL E INFLAMACIÓN ASOCIADOS A OBESIDAD. ESTUDIO DE VALIDACIÓN CRUZADA."
2013,"IMPACTO DE LA IMPLEMENTACIÓN DE LAS GUÍAS DE MANEJO Y CONTROL DE ANTIBIÓTICOS EN LA MORBI-MORTALIDAD Y COSTOS ASOCIADOS A LA NEUMONÍA ADQUIRIDA EN LA COMUNIDAD EN ADULTOS MAYORES DE 50 AÑOS QUE REQUIEREN HOSPITALIZACIÓN"
2013,"EFECTO DE UNA DIETA MODERADA EN GRASA SUPLEMENTADA CON ACEITE DE PESCADO OMEGA-3 SOBRE LOS NIVELES SÉRICOS DE TNF-ALFA, ADIPONECTINA, ESTROGENOS Y EXPRESIÓN DE AROMATASA EN MUJERES OBESAS POSTMENOPAUSICAS CON DIAGNÓSTICO DE CANCER DE MAMA"
2013,"EFICACIA DE UN ABORDAJE FAMILIAR E INTERDISCIPLINARIO PARA PREVENCIÓN DE DIABETES, Y SU EFECTO SOBRE PERFILES FAMILIARES E INDIVIDUALES DE SECRECIÓN DE INSULINA Y RESISTENCIA A LA INSULINA EN PACIENTES CON PREDIABETES."
2013,"DESCRIPCIÓN DE LAS VÍAS QUE ESTIMULAN EL PERFIL TH17 EN LA ESCLEROSIS SISTÉMICA Y SU CORRELACIÓN CON SUBTIPOS Y ETAPAS CLÍNICAS."
2013,"VALIDACIÓN DE UN PANEL BIOMARCADOR PARA EL DIAGNÓSTICO Y PRONÓSTICO DE SEPSIS, BASADO EN LA INMUNOFENOTIPIFICACIÓN DE LEUCOCITOS CIRCULANTES HUMANOS"
2013,"DETECCIÓN TEMPRANA DE LAS ANEUPLOIDÍAS DE CROMOSOMAS SEXUALES A TRAVÉS DE LA CUANTIFICACIÓN DE LA DOSIS GÉNICA POR QPCR EN MUESTRAS DE TAMIZ NEONATAL."
2013,"ASOCIACIÓN DE ANTICUERPOS ANTI RECEPTOR 1 DE ANGIOTENSINA II CON LA FUNCIÓN DEL INJERTO Y EVENTOS DE RECHAZO EN RECEPTORES DE TRASPLANTE RENAL."
2013,"FACTORES AMBIENTALES DE LA DIABETES: DISRUPTORES ENDÓCRINOS AMBIENTALES Y EL RIESGO DE DESARROLLO DE DIABETES Y ENFERMEDAD CARDIOVASCULAR EN MUJERES MEXICANAS DEL ESTUDIO ESMAESTRAS"
2013,"ABORDAJE FARMACOGENÓMICO PARA EL ESTUDIO DE LA QUIMIOTERAPIA INSTITUCIONAL PARA CÁNCER GÁSTRICO"
2013,"PREVALENCIA DE INFECCIÓN EN VECTORES Y RESERVORIOS DE LEISHMANIASIS EN FOCOS ENDÉMICOS DE CAMPECHE Y QUINTANA ROO, MÉXICO"
2013,"COMPUESTOS ADICTIVOS, ADITIVOS Y CARCINOGÉNICOS EN CIGARROS MEXICANOS Y SU ASOCIACIÓN CON ADICTIVIDAD Y CESACIÓN EN FUMADORES."
